
115144785,POS,1,C6AC,0.02,0.74,0.81,90,x0E
115144885,POS,0,0FAC,0.02,0.01,0.55,74,x0C
115144885,POS,1,C6AC,0.04,0.74,0.78,88,x0E
115144985,POS,0,0FAC,0.03,0.03,0.51,76,x0C
115144988,POS,1,C6AC,0.06,0.73,0.76,87,x0E
115145085,POS,0,0FAC,0.01,0.05,0.50,75,x0C
115145088,POS,1,C6AC,0.05,0.72,0.72,81,x0E
115145185,POS,0,0FAC,0.01,0.06,0.49,76,x0C
115145185,POS,1,C6AC,0.05,0.78,0.64,78,x0E
115145285,POS,0,0FAC,0.01,0.10,0.46,74,x0C
115145288,POS,1,C6AC,0.04,0.82,0.62,82,x0E
115145385,POS,0,0FAC,0.00,0.12,0.45,75,x0C
115145389,POS,1,C6AC,0.05,0.77,0.68,84,x0E
115145485,POS,0,0FAC,0.01,0.13,0.44,75,x0C
115145485,POS,1,C6AC,0.05,0.76,0.71,89,x0E
115145583,POS,0,0FAC,0.01,0.12,0.45,74,x0C
115145593,POS,1,C6AC,0.04,0.79,0.68,86,x0E
115145683,POS,0,0FAC,0.01,0.12,0.47,75,x0C
115145686,POS,1,C6AC,0.03,0.85,0.63,80,x0E
115145783,POS,0,0FAC,0.00,0.12,0.48,76,x0C
115145788,POS,1,C6AC,0.04,0.82,0.71,84,x0E
115145883,POS,0,0FAC,0.01,0.08,0.48,67,x0C
115145888,POS,1,C6AC,0.03,0.84,0.65,79,x0E
115145984,POS,0,0FAC,0.03,0.05,0.54,61,x0C
115145986,POS,1,C6AC,0.05,0.82,0.65,87,x0E
115146085,POS,0,0FAC,0.04,-0.01,0.60,52,x0C
115146088,POS,1,C6AC,0.07,0.78,0.70,85,x0E
115146183,POS,0,0FAC,0.03,-0.00,0.63,64,x0C
115146187,POS,1,C6AC,0.07,0.79,0.72,91,x0E
115146284,POS,0,0FAC,0.02,0.01,0.65,68,x0C
115146287,POS,1,C6AC,0.06,0.84,0.65,78,x0E
115146384,POS,0,0FAC,0.02,0.02,0.64,70,x0C
115146387,POS,1,C6AC,0.06,0.81,0.68,89,x0E
115146485,POS,0,0FAC,0.02,0.02,0.66,64,x0C
115146489,POS,1,C6AC,0.06,0.66,0.77,74,x0E
115146584,POS,0,0FAC,0.02,0.04,0.67,72,x0C
115146587,POS,1,C6AC,0.05,0.70,0.78,89,x0E
115146685,POS,0,0FAC,0.00,0.03,0.69,65,x0C
115146687,POS,1,C6AC,0.04,0.78,0.67,72,x0E
115146785,POS,0,0FAC,-0.01,0.00,0.67,62,x0C
115146788,POS,1,C6AC,0.05,0.77,0.66,85,x0E
115146885,POS,0,0FAC,-0.01,0.03,0.66,73,x0C
115146888,POS,1,C6AC,0.05,0.74,0.68,86,x0E
115146985,POS,0,0FAC,0.01,0.05,0.65,72,x0C
115146987,POS,1,C6AC,0.03,0.75,0.63,78,x0E
115147085,POS,0,0FAC,0.03,0.07,0.63,92,x0C
115147088,POS,1,C6AC,0.04,0.76,0.65,89,x0E
115147185,POS,0,0FAC,0.04,0.08,0.64,72,x0C
115147188,POS,1,C6AC,0.05,0.75,0.68,89,x0E
115147285,POS,0,0FAC,0.04,0.06,0.68,60,x0C
115147288,POS,1,C6AC,0.06,0.71,0.72,85,x0E
115147385,POS,0,0FAC,0.04,0.04,0.68,64,x0C
115147388,POS,1,C6AC,0.05,0.73,0.68,83,x0E
115147485,POS,0,0FAC,0.06,0.04,0.67,67,x0C
115147488,POS,1,C6AC,0.06,0.71,0.70,86,x0E
115147585,POS,0,0FAC,0.06,-0.01,0.67,57,x0C
115147588,POS,1,C6AC,0.06,0.69,0.71,87,x0E
115147685,POS,0,0FAC,0.03,-0.04,0.62,81,x0C
115147688,POS,1,C6AC,0.05,0.70,0.74,88,x0E
115147785,POS,0,0FAC,0.05,-0.04,0.66,60,x0C
115147790,POS,1,C6AC,0.04,0.71,0.72,87,x0E
115147885,POS,0,0FAC,0.04,-0.03,0.68,63,x0C
115147888,POS,1,C6AC,0.03,0.70,0.71,84,x0E
115147985,POS,0,0FAC,0.06,-0.03,0.67,63,x0C
115147988,POS,1,C6AC,0.03,0.77,0.62,72,x0E
115148085,POS,0,0FAC,0.06,-0.02,0.67,66,x0C
115148088,POS,1,C6AC,0.02,0.82,0.59,82,x0E
115148185,POS,0,0FAC,0.06,-0.06,0.69,51,x0C
115148189,POS,1,C6AC,0.00,0.86,0.54,75,x0E
