Frame,Sub Frame,"Rotation (Helical) - TelloUWB11",,
,,"RX","RY","RZ"
Frames,Frames,"°","°","°"
463,0,"-0.716438","1.52045","-2.37587"
464,0,"-0.771584","1.47273","-2.44819"
465,0,"-0.879923","1.21668","-2.60155"
466,0,"-0.741327","1.54916","-2.386"
467,0,"-0.488229","1.32904","-2.32202"
468,0,"-0.724034","1.52779","-2.38126"
469,0,"-0.851748","1.2618","-2.56036"
470,0,"-0.761158","1.46156","-2.44505"
471,0,"-0.499927","1.332","-2.32587"
472,0,"-0.763698","1.46745","-2.44998"
473,0,"-0.753322","1.46453","-2.44611"
474,0,"-0.850541","1.23263","-2.55626"
475,0,"-0.746967","1.46933","-2.44845"
476,0,"-0.741061","1.53387","-2.38489"
477,0,"-0.761698","1.48082","-2.43999"
478,0,"-0.728591","1.52414","-2.38084"
479,0,"-0.733847","1.45916","-2.44443"
480,0,"-0.733189","1.53525","-2.38412"
481,0,"-0.737711","1.44996","-2.44189"
482,0,"-0.893628","1.24883","-2.61065"
483,0,"-0.827182","1.27356","-2.55025"
484,0,"-0.856146","1.2391","-2.60824"
485,0,"-0.760523","1.47911","-2.45124"
486,0,"-0.753598","1.46121","-2.44758"
487,0,"-0.743221","1.52618","-2.37943"
488,0,"-0.728948","1.53648","-2.38761"
489,0,"-0.703209","1.50768","-2.38481"
490,0,"-0.787845","1.47554","-2.4438"
491,0,"-0.771843","1.46715","-2.44369"
492,0,"-0.857758","1.25907","-2.56072"
493,0,"-0.51356","1.33829","-2.30685"
494,0,"-0.537751","1.25889","-2.39303"
495,0,"-0.759615","1.45846","-2.44511"
496,0,"-0.718487","1.51135","-2.38891"
497,0,"-0.719302","1.51972","-2.38628"
498,0,"-0.976108","1.61657","-2.27996"
499,0,"-0.771233","1.46389","-2.45205"
500,0,"-0.758751","1.47389","-2.44377"
501,0,"-0.866466","1.26331","-2.56475"
502,0,"-0.745472","1.45872","-2.45068"
503,0,"-0.504774","1.23665","-2.37915"
504,0,"-0.896224","1.22669","-2.61217"
505,0,"-0.828915","1.26846","-2.56563"
506,0,"-0.763189","1.47487","-2.44754"
507,0,"-0.544969","1.26965","-2.39354"
508,0,"-0.735416","1.44568","-2.44571"
509,0,"-0.699531","1.51007","-2.38055"
510,0,"-0.785362","1.48026","-2.4593"
511,0,"-0.742571","1.53833","-2.39701"
512,0,"-0.769116","1.47853","-2.44916"
513,0,"-0.752351","1.44908","-2.45757"
514,0,"-0.843819","1.26895","-2.59528"
515,0,"-0.71996","1.51893","-2.38386"
516,0,"-0.734454","1.53799","-2.3932"
517,0,"-0.762973","1.46036","-2.44326"
518,0,"-0.498379","1.32007","-2.32241"
519,0,"-0.784957","1.47742","-2.44979"
520,0,"-0.739265","1.54081","-2.38304"
521,0,"-0.740951","1.45415","-2.44195"
