Frame,Sub Frame,"Position - TelloUWB11",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
606,0,"-53.3832","953.666","-20.0053"
607,0,"-53.3922","953.65","-19.9991"
608,0,"-53.3932","953.638","-20.0066"
609,0,"-53.398","953.656","-20.0134"
610,0,"-53.4029","953.661","-20.0187"
611,0,"-53.3404","953.702","-20.0569"
612,0,"-53.3414","953.69","-20.045"
613,0,"-53.3821","953.655","-19.9996"
614,0,"-53.3729","953.658","-19.9968"
615,0,"-53.3684","953.658","-19.9973"
616,0,"-53.3291","953.685","-20.0305"
617,0,"-53.3708","953.659","-20.0061"
618,0,"-53.333","953.677","-20.0355"
619,0,"-53.3864","953.671","-19.7526"
620,0,"-53.3749","953.658","-19.9971"
621,0,"-53.3668","953.685","-19.8123"
622,0,"-53.3659","953.69","-19.8091"
623,0,"-53.1069","953.804","-20.0001"
624,0,"-53.3971","953.665","-20.0087"
625,0,"-53.3581","953.648","-19.9715"
626,0,"-53.3841","953.663","-20.0073"
627,0,"-53.3958","953.652","-20.004"
628,0,"-53.3849","953.651","-20.0088"
629,0,"-53.3611","953.679","-20.0634"
